Jurisdiction, Description, Taxable_Sales_and_Purchases, Row_Update_Indicator, QuarterDate
SCHUYLER,Pharmaceutical and Medicine Manufacturing,8434.00,46201433254,2014-11-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,3391.00,46201443254,2014-02-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,15900.00,46201513254,2015-05-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,15374.00,46201523254,2015-08-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,12637.00,46201533254,2015-11-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,15513.00,46201543254,2015-02-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,35882.00,46201613254,2016-05-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,35595.00,46201623254,2016-08-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,29616.00,46201633254,2016-11-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,14769.00,46201643254,2016-02-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,35854.00,46201713254,2017-05-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,26831.00,46201723254,2017-08-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,31112.00,46201733254,2017-11-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,19470.00,46201743254,2017-02-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,34368.00,46201813254,2018-05-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,26241.00,46201823254,2018-08-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,32817.00,46201833254,2018-11-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,21589.00,46201843254,2018-02-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,34112.00,46201913254,2019-05-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,36276.00,46201923254,2019-08-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,34057.00,46201933254,2019-11-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,12837.00,46201943254,2019-02-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,21998.00,46202013254,2020-05-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,21274.00,46202023254,2020-08-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,20813.00,46202033254,2020-11-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,18809.00,46202043254,2020-02-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,23018.00,46202113254,2021-05-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,21591.00,46202123254,2021-08-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,15326.00,46202133254,2021-11-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,13586.00,46202143254,2021-02-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,13845.00,46202213254,2022-05-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,17633.00,46202223254,2022-08-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,20130.00,46202233254,2022-11-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,16774.00,46202243254,2022-02-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,12980.00,46202313254,2023-05-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,13334.00,46202323254,2023-08-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,18398.00,46202333254,2023-11-01
SCHUYLER,Pharmaceutical and Medicine Manufacturing,15152.00,46202343254,2023-02-01
SENECA,Pharmaceutical and Medicine Manufacturing,6285.00,47201413254,2014-05-01
SENECA,Pharmaceutical and Medicine Manufacturing,4597.00,47201423254,2014-08-01
SENECA,Pharmaceutical and Medicine Manufacturing,4053.00,47201433254,2014-11-01
SENECA,Pharmaceutical and Medicine Manufacturing,4200.00,47201443254,2014-02-01
SENECA,Pharmaceutical and Medicine Manufacturing,12444.00,47201513254,2015-05-01
SENECA,Pharmaceutical and Medicine Manufacturing,8992.00,47201523254,2015-08-01
SENECA,Pharmaceutical and Medicine Manufacturing,7558.00,47201533254,2015-11-01
SENECA,Pharmaceutical and Medicine Manufacturing,5771.00,47201543254,2015-02-01
SENECA,Pharmaceutical and Medicine Manufacturing,21559.00,47201613254,2016-05-01
SENECA,Pharmaceutical and Medicine Manufacturing,39811.00,47201623254,2016-08-01
SENECA,Pharmaceutical and Medicine Manufacturing,20369.00,47201633254,2016-11-01
SENECA,Pharmaceutical and Medicine Manufacturing,29481.00,47201643254,2016-02-01
SENECA,Pharmaceutical and Medicine Manufacturing,40604.00,47201713254,2017-05-01
SENECA,Pharmaceutical and Medicine Manufacturing,28864.00,47201723254,2017-08-01
SENECA,Pharmaceutical and Medicine Manufacturing,37071.00,47201733254,2017-11-01
SENECA,Pharmaceutical and Medicine Manufacturing,29285.00,47201743254,2017-02-01
SENECA,Pharmaceutical and Medicine Manufacturing,38319.00,47201813254,2018-05-01
SENECA,Pharmaceutical and Medicine Manufacturing,36577.00,47201823254,2018-08-01
SENECA,Pharmaceutical and Medicine Manufacturing,22929.00,47201833254,2018-11-01
SENECA,Pharmaceutical and Medicine Manufacturing,28688.00,47201843254,2018-02-01
SENECA,Pharmaceutical and Medicine Manufacturing,38506.00,47201913254,2019-05-01
SENECA,Pharmaceutical and Medicine Manufacturing,32484.00,47201923254,2019-08-01
SENECA,Pharmaceutical and Medicine Manufacturing,38307.00,47201933254,2019-11-01
SENECA,Pharmaceutical and Medicine Manufacturing,25588.00,47201943254,2019-02-01
SENECA,Pharmaceutical and Medicine Manufacturing,35464.00,47202013254,2020-05-01
SENECA,Pharmaceutical and Medicine Manufacturing,35117.00,47202023254,2020-08-01
SENECA,Pharmaceutical and Medicine Manufacturing,34079.00,47202033254,2020-11-01
SENECA,Pharmaceutical and Medicine Manufacturing,28062.00,47202043254,2020-02-01
SENECA,Pharmaceutical and Medicine Manufacturing,44917.00,47202113254,2021-05-01
SENECA,Pharmaceutical and Medicine Manufacturing,53089.00,47202123254,2021-08-01
SENECA,Pharmaceutical and Medicine Manufacturing,40363.00,47202133254,2021-11-01
SENECA,Pharmaceutical and Medicine Manufacturing,43373.00,47202143254,2021-02-01
SENECA,Pharmaceutical and Medicine Manufacturing,40457.00,47202213254,2022-05-01
SENECA,Pharmaceutical and Medicine Manufacturing,38361.00,47202223254,2022-08-01
SENECA,Pharmaceutical and Medicine Manufacturing,45394.00,47202233254,2022-11-01
SENECA,Pharmaceutical and Medicine Manufacturing,88604.00,47202243254,2022-02-01
SENECA,Pharmaceutical and Medicine Manufacturing,13814.00,47202313254,2023-05-01
SENECA,Pharmaceutical and Medicine Manufacturing,45819.00,47202323254,2023-08-01
SENECA,Pharmaceutical and Medicine Manufacturing,57773.00,47202333254,2023-11-01
SENECA,Pharmaceutical and Medicine Manufacturing,70008.00,47202343254,2023-02-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,97960.00,48201413254,2014-05-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,83651.00,48201423254,2014-08-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,78158.00,48201433254,2014-11-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,42288.00,48201443254,2014-02-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,121647.00,48201513254,2015-05-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,85143.00,48201523254,2015-08-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,70457.00,48201533254,2015-11-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,49086.00,48201543254,2015-02-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,148836.00,48201613254,2016-05-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,149816.00,48201623254,2016-08-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,108774.00,48201633254,2016-11-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,102194.00,48201643254,2016-02-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,131936.00,48201713254,2017-05-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,110259.00,48201723254,2017-08-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,107507.00,48201733254,2017-11-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,76112.00,48201743254,2017-02-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,167184.00,48201813254,2018-05-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,122139.00,48201823254,2018-08-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,120274.00,48201833254,2018-11-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,81660.00,48201843254,2018-02-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,133484.00,48201913254,2019-05-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,114399.00,48201923254,2019-08-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,100683.00,48201933254,2019-11-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,58059.00,48201943254,2019-02-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,99238.00,48202013254,2020-05-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,105407.00,48202023254,2020-08-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,105957.00,48202033254,2020-11-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,145409.00,48202043254,2020-02-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,282985.00,48202113254,2021-05-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,116082.00,48202123254,2021-08-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,87148.00,48202133254,2021-11-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,89429.00,48202143254,2021-02-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,93378.00,48202213254,2022-05-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,95960.00,48202223254,2022-08-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,113469.00,48202233254,2022-11-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,85206.00,48202243254,2022-02-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,78384.00,48202313254,2023-05-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,119656.00,48202323254,2023-08-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,129735.00,48202333254,2023-11-01
ST LAWRENCE,Pharmaceutical and Medicine Manufacturing,91563.00,48202343254,2023-02-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,53435.00,49201413254,2014-05-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,41826.00,49201423254,2014-08-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,46482.00,49201433254,2014-11-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,31756.00,49201443254,2014-02-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,70504.00,49201513254,2015-05-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,51643.00,49201523254,2015-08-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,48562.00,49201533254,2015-11-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,61604.00,49201543254,2015-02-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,170512.00,49201613254,2016-05-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,153478.00,49201623254,2016-08-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,164674.00,49201633254,2016-11-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,122383.00,49201643254,2016-02-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,128521.00,49201713254,2017-05-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,103915.00,49201723254,2017-08-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,108734.00,49201733254,2017-11-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,92878.00,49201743254,2017-02-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,147888.00,49201813254,2018-05-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,137164.00,49201823254,2018-08-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,123239.00,49201833254,2018-11-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,154247.00,49201843254,2018-02-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,145630.00,49201913254,2019-05-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,150116.00,49201923254,2019-08-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,204296.00,49201933254,2019-11-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,102116.00,49201943254,2019-02-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,94296.00,49202013254,2020-05-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,95529.00,49202023254,2020-08-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,164047.00,49202033254,2020-11-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,99973.00,49202043254,2020-02-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,118151.00,49202113254,2021-05-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,130145.00,49202123254,2021-08-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,85777.00,49202133254,2021-11-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,92008.00,49202143254,2021-02-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,79541.00,49202213254,2022-05-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,75373.00,49202223254,2022-08-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,76359.00,49202233254,2022-11-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,93540.00,49202243254,2022-02-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,74974.00,49202313254,2023-05-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,138634.00,49202323254,2023-08-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,96913.00,49202333254,2023-11-01
STEUBEN,Pharmaceutical and Medicine Manufacturing,99154.00,49202343254,2023-02-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3787863.00,50201413254,2014-05-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,1685558.00,50201423254,2014-08-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,1909580.00,50201433254,2014-11-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,1980924.00,50201443254,2014-02-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3165504.00,50201513254,2015-05-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,1917403.00,50201523254,2015-08-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,1534454.00,50201533254,2015-11-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,1550139.00,50201543254,2015-02-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,2751582.00,50201613254,2016-05-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3803157.00,50201623254,2016-08-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3022543.00,50201633254,2016-11-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,2765767.00,50201643254,2016-02-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3168729.00,50201713254,2017-05-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3111350.00,50201723254,2017-08-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3213953.00,50201733254,2017-11-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,2575356.00,50201743254,2017-02-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3295510.00,50201813254,2018-05-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3502729.00,50201823254,2018-08-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3379691.00,50201833254,2018-11-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3694531.00,50201843254,2018-02-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,2593627.00,50201913254,2019-05-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,4274558.00,50201923254,2019-08-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3820784.00,50201933254,2019-11-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,2701260.00,50201943254,2019-02-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,2757786.00,50202013254,2020-05-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3237335.00,50202023254,2020-08-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,2843833.00,50202033254,2020-11-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3445659.00,50202043254,2020-02-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3075326.00,50202113254,2021-05-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3761681.00,50202123254,2021-08-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3086687.00,50202133254,2021-11-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3359509.00,50202143254,2021-02-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3451738.00,50202213254,2022-05-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,4169592.00,50202223254,2022-08-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3844622.00,50202233254,2022-11-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3394833.00,50202243254,2022-02-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,4734574.00,50202313254,2023-05-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,4368877.00,50202323254,2023-08-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,4327858.00,50202333254,2023-11-01
SUFFOLK,Pharmaceutical and Medicine Manufacturing,3797743.00,50202343254,2023-02-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,19425.00,51201413254,2014-05-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,22966.00,51201423254,2014-08-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,14910.00,51201433254,2014-11-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,12599.00,51201443254,2014-02-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,38496.00,51201513254,2015-05-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,36676.00,51201523254,2015-08-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,78504.00,51201533254,2015-11-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,77392.00,51201543254,2015-02-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,169410.00,51201613254,2016-05-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,198271.00,51201623254,2016-08-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,156237.00,51201633254,2016-11-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,139306.00,51201643254,2016-02-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,183743.00,51201713254,2017-05-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,204402.00,51201723254,2017-08-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,182299.00,51201733254,2017-11-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,123810.00,51201743254,2017-02-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,140504.00,51201813254,2018-05-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,147121.00,51201823254,2018-08-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,126333.00,51201833254,2018-11-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,97505.00,51201843254,2018-02-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,121353.00,51201913254,2019-05-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,134319.00,51201923254,2019-08-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,130567.00,51201933254,2019-11-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,75164.00,51201943254,2019-02-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,110136.00,51202013254,2020-05-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,96316.00,51202023254,2020-08-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,96825.00,51202033254,2020-11-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,92142.00,51202043254,2020-02-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,110937.00,51202113254,2021-05-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,130166.00,51202123254,2021-08-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,101275.00,51202133254,2021-11-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,99598.00,51202143254,2021-02-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,105550.00,51202213254,2022-05-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,144552.00,51202223254,2022-08-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,137683.00,51202233254,2022-11-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,77216.00,51202243254,2022-02-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,107123.00,51202313254,2023-05-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,124233.00,51202323254,2023-08-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,139553.00,51202333254,2023-11-01
SULLIVAN,Pharmaceutical and Medicine Manufacturing,130351.00,51202343254,2023-02-01
TIOGA,Pharmaceutical and Medicine Manufacturing,43553.00,52201413254,2014-05-01
TIOGA,Pharmaceutical and Medicine Manufacturing,25758.00,52201423254,2014-08-01
TIOGA,Pharmaceutical and Medicine Manufacturing,27549.00,52201433254,2014-11-01
TIOGA,Pharmaceutical and Medicine Manufacturing,17055.00,52201443254,2014-02-01
TIOGA,Pharmaceutical and Medicine Manufacturing,50976.00,52201513254,2015-05-01
TIOGA,Pharmaceutical and Medicine Manufacturing,27383.00,52201523254,2015-08-01
TIOGA,Pharmaceutical and Medicine Manufacturing,24715.00,52201533254,2015-11-01
TIOGA,Pharmaceutical and Medicine Manufacturing,33198.00,52201543254,2015-02-01
TIOGA,Pharmaceutical and Medicine Manufacturing,83905.00,52201613254,2016-05-01
TIOGA,Pharmaceutical and Medicine Manufacturing,79701.00,52201623254,2016-08-01
TIOGA,Pharmaceutical and Medicine Manufacturing,64641.00,52201633254,2016-11-01
TIOGA,Pharmaceutical and Medicine Manufacturing,64686.00,52201643254,2016-02-01
TIOGA,Pharmaceutical and Medicine Manufacturing,105880.00,52201713254,2017-05-01
TIOGA,Pharmaceutical and Medicine Manufacturing,106102.00,52201723254,2017-08-01
TIOGA,Pharmaceutical and Medicine Manufacturing,71067.00,52201733254,2017-11-01
TIOGA,Pharmaceutical and Medicine Manufacturing,54453.00,52201743254,2017-02-01
TIOGA,Pharmaceutical and Medicine Manufacturing,103249.00,52201813254,2018-05-01
TIOGA,Pharmaceutical and Medicine Manufacturing,97263.00,52201823254,2018-08-01
TIOGA,Pharmaceutical and Medicine Manufacturing,95845.00,52201833254,2018-11-01
TIOGA,Pharmaceutical and Medicine Manufacturing,65431.00,52201843254,2018-02-01
TIOGA,Pharmaceutical and Medicine Manufacturing,65181.00,52201913254,2019-05-01
TIOGA,Pharmaceutical and Medicine Manufacturing,110055.00,52201923254,2019-08-01
TIOGA,Pharmaceutical and Medicine Manufacturing,85302.00,52201933254,2019-11-01
TIOGA,Pharmaceutical and Medicine Manufacturing,46439.00,52201943254,2019-02-01
TIOGA,Pharmaceutical and Medicine Manufacturing,58973.00,52202013254,2020-05-01
TIOGA,Pharmaceutical and Medicine Manufacturing,65299.00,52202023254,2020-08-01
TIOGA,Pharmaceutical and Medicine Manufacturing,56180.00,52202033254,2020-11-01
TIOGA,Pharmaceutical and Medicine Manufacturing,29844.00,52202043254,2020-02-01
TIOGA,Pharmaceutical and Medicine Manufacturing,37274.00,52202113254,2021-05-01
TIOGA,Pharmaceutical and Medicine Manufacturing,44633.00,52202123254,2021-08-01
TIOGA,Pharmaceutical and Medicine Manufacturing,39004.00,52202133254,2021-11-01
TIOGA,Pharmaceutical and Medicine Manufacturing,27237.00,52202143254,2021-02-01
TIOGA,Pharmaceutical and Medicine Manufacturing,30162.00,52202213254,2022-05-01
TIOGA,Pharmaceutical and Medicine Manufacturing,55668.00,52202223254,2022-08-01
TIOGA,Pharmaceutical and Medicine Manufacturing,43086.00,52202233254,2022-11-01
TIOGA,Pharmaceutical and Medicine Manufacturing,24937.00,52202243254,2022-02-01
TIOGA,Pharmaceutical and Medicine Manufacturing,20367.00,52202313254,2023-05-01
TIOGA,Pharmaceutical and Medicine Manufacturing,49964.00,52202323254,2023-08-01
TIOGA,Pharmaceutical and Medicine Manufacturing,62515.00,52202333254,2023-11-01
TIOGA,Pharmaceutical and Medicine Manufacturing,30539.00,52202343254,2023-02-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,139582.00,53201413254,2014-05-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,87388.00,53201423254,2014-08-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,83242.00,53201433254,2014-11-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,51418.00,53201443254,2014-02-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,135685.00,53201513254,2015-05-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,176788.00,53201523254,2015-08-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,117455.00,53201533254,2015-11-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,117702.00,53201543254,2015-02-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,238544.00,53201613254,2016-05-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,268734.00,53201623254,2016-08-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,278582.00,53201633254,2016-11-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,232603.00,53201643254,2016-02-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,199474.00,53201713254,2017-05-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,240746.00,53201723254,2017-08-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,224948.00,53201733254,2017-11-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,243821.00,53201743254,2017-02-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,235462.00,53201813254,2018-05-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,316466.00,53201823254,2018-08-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,226782.00,53201833254,2018-11-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,166730.00,53201843254,2018-02-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,276089.00,53201913254,2019-05-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,267363.00,53201923254,2019-08-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,251752.00,53201933254,2019-11-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,141253.00,53201943254,2019-02-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,185561.00,53202013254,2020-05-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,169650.00,53202023254,2020-08-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,165750.00,53202033254,2020-11-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,124529.00,53202043254,2020-02-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,208326.00,53202113254,2021-05-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,202669.00,53202123254,2021-08-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,117858.00,53202133254,2021-11-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,127422.00,53202143254,2021-02-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,127968.00,53202213254,2022-05-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,129876.00,53202223254,2022-08-01
